1996-02-15|2016-10-04|1997-10-09|10003|9|ESTANTE DE ACO INCA DESMONTADA COM 6 PRATELEIRAS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1259|921|3677|0||41|41|0,0000
1996-02-19|2007-10-05|1997-10-09|10003|9|PAINEL ELETRONICO DE MENSAGENS TIPO SPX/4-95 S MONOCROMATICO VERMELHO NA DIM.145 X 17 CM MARCA PRIMAR - MOD. PR-2150||MATERIAL LEILOADO - PROCESSO 1600/2011|1291|913|3710|2702||1900|1900|0,0000
1996-03-03|2004-05-21|1997-10-09|10003|9|BOMBA SUBMERSIVEL P/AGUA SUJA C/MANGOTE DE 5 MTS VAZAO MAXIMA 660 L. P/   MINUTO||BEM BAIXADO POR INSERVIBILIDADE|1259|913|3715|0||1680|1680|0,0000
1996-03-11|2011-11-30|1997-10-13|10003|9|COMPACTADOR DE PERCUSSAO TIPO SAPO ACIONADO POR MOTOR A GASOLINA DE DOIS TEMPOS MARCA WACKER||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|915|3705|0||3675|3675|0,0000
1996-03-11|2011-11-30|1997-10-13|10003|9|COMPACTADOR DE PERCUSSAO TIPO SAPO ACIONADO POR MOTOR A GASOLINA DE DOIS TEMPOS WACKER||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|915|3706|0||3675|3675|0,0000
1996-03-13|2009-04-28|1997-10-13|10003|9|MOTOR A DIESEL 5 CV 3600 RPM||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|915|3714|0||6390|6390|0,0000
1996-03-13|2004-05-03|1997-10-13|10003|9|ROMPEDOR MPB 60 A||SOLICITACAO DE BAIXA POR OBSOLETISMO|1291|1342|3708|0||1700|1700|0,0000
1996-03-15|2012-03-14|1997-10-09|10003|9|ARMARIO 50 X 90 X 36 PORTA ALTA EM CEREJEIRA (2 PORTAS)||MATERIAL LEILOADO - PROCESSO 1600/2011|1255|921|3709|0||198|198|0,0000
1996-03-18|2009-04-28|1997-10-13|10003|9|CORTADOR DE FERRO COM DISCO TS 350 MOTOR A GASOLINA||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|901|3712|0||1622|1622|0,0000
1996-03-19|2011-11-30|1997-10-09|10003|9|VENTILADOR DE PAREDE ARNO VP-40 - 40CM||MATERIAL LEILOADO - PROCESSO 1600/2011|1257|900|3713|0||91|91|0,0000
1996-03-20|2012-03-14|1997-10-09|10003|9|APARELHO DE AR CONDICIONADO 12.000 BTUS MARCA CONSUL||MATERIAL LEILOADO - PROCESSO 1600/2011|1497|919|3734|0||1046.77|1046.77|0,0000
1996-03-20|2010-10-05|1997-10-09|10003|9|APARELHO DE AR CONDICIONADO 21.000 BTUS  MARCA CONSUL||MATERIAL LEILOADO - PROCESSO 1600/2011|1290|919|3727|0||1788.49|1788.49|0,0000
1996-03-20|2012-11-07|1997-10-09|10003|9|APARELHO DE AR CONDICIONADO 21.000 BTUS MARCA CONSUL||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1259|919|3728|0||1788.49|1788.49|0,0000
1996-03-20|2010-05-18|1997-10-09|10003|9|APARELHO DE AR CONDICIONADO 30.000 BTUS MARCA CONSUL||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|919|3730|0||2296.93|2296.93|0,0000
1996-03-20|2011-11-30|1997-10-09|10003|9|APARELHO DE AR CONDICIONADO 7000 BTUS||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|919|3736|0||626.87|626.87|0,0000
1996-03-20|2016-10-04|1997-10-09|10003|9|APARELHO DE AR CONDICIONADO 7000 BTUS MARCA CONSUL||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1259|919|3737|0||626.87|626.87|0,0000
1996-03-26|2016-10-04|1997-10-09|10003|9|O PROCESSO CIVIL NA DOUTRINA E NA PRATICA DOS TRIBUNAIS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1497|921|267|0||91|91|0,0000
1996-03-26|2016-10-04|1997-10-09|10003|9|O PROCESSO CIVIL NA DOUTRINA E NA PRATICA DOS TRIBUNAIS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1497|921|268|0||91|91|0,0000
1996-03-26|2016-10-04|1997-10-09|10003|9|O PROCESSO CIVIL NA DOUTRINA E NA PRATICA DOS TRIBUNAIS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1497|921|269|0||91|91|0,0000
1996-03-26|2016-10-04|1997-10-09|10003|9|O PROCESSO CIVIL NA DOUTRINA E NA PRATICA DOS TRIBUNAIS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1497|921|270|0||91|91|0,0000
1996-03-26|2016-10-04|1997-10-13|10003|9|O PROCESSO CIVIL NA DOUTRINA E NA PRATICA DOS TRIBUNAIS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1497|921|265|0||91|91|0,0000
1996-03-26|2016-10-04|1997-10-13|10003|9|O PROCESSO CIVIL NA DOUTRINA E NA PRATICA DOS TRIBUNAIS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1497|921|266|0||91|91|0,0000
1996-03-29|2004-05-03|1997-10-09|10003|9|ARMARIO EM MADEIRA PARA GUARDAR COLETORES DE DADOS||SOLICITACAO DE BAIXA POR OBSOLETISMO|1140|921|3721|0||317|317|0,0000
1996-04-03|2016-10-04|1997-10-09|10003|9|ARMARIO DE ACO 2 PORTAS MARCA KPANDIM MEDINDO 1,98 X 0,40 X 0,90||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1291|921|3739|0||205|205|0,0000
1996-04-09|2008-01-03|1997-10-09|10003|9|BEBEDOURO DE PRESSAO ACO INOX 40 LITROS 11 VOLTS MARCA MASTER FRIO||DOACAO  SAAE ESPORTE CLUBE|1255|1342|3722|0|OFICIO 001/2007- SEC|415|415|0,0000
1996-05-02|2011-11-30|1997-10-09|10003|9|ARQUIVO DE ACO COM 4 GAVETAS OF04 ESP||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|921|3749|0||157.5|157.5|0,0000
1996-05-03|2015-11-25|1997-10-09|10003|9|BEBEDOURO INDUSTRIAL, CAP.100 LITROS, 2 TORNEIRAS, REVESTIMENTO EXTERNO EM ACO INOX 110V.  MARCA: REFRICOM||DOACAO PARA O ZOOLOGICO MUNICIPAL|1257|1342|3750|0|OFICIO 024/15-ZOOLOGICO MUNICIPAL COM AUTORIZACAO DO SR.DEX|1270.5|1270.5|0,0000
1995-03-28|2014-07-28|1997-10-09|10003|9|ROCADEIRA ELETRICA 110V C/LAMINA 3 PONTAS MARCA CASTOR LIGHT DE 1 HP||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1258|911|3378|39233||390|390|0,0000
1995-04-06|2014-07-28|1997-10-09|10003|9|FREEZER DE 420 LITROS MARCA EVEREST||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1259|919|3382|0||830|830|0,0000
1995-04-28|2012-09-05|1997-10-09|10003|9|CALCULADORA EL - 231 C  SOLAR||BAIXADO CONFORME PROCESSO 814/2012|1291|920|3399|0||13|13|0,0000
1995-04-28|2010-10-05|1997-10-09|10003|9|CALCULADORA EL - 231 C SOLAR||MATERIAL LEILOADO - PROCESSO 1600/2011|1291|920|3396|0||13|13|0,0000
1995-04-28|2005-03-02|1997-10-09|10003|9|CALCULADORA EL - 231 C SOLAR||POR INSERVIBILIDADE|1256|920|3398|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|13|13|0,0000
1995-05-18|2008-11-18|1997-10-09|10003|9|ESTANTE DE ACO COM 10 PRATELEIRAS MARCA ISMA||MATERIAL LEILOADO - PROCESSO 1600/2011|1256|921|3412|0||123.2|123.2|0,0000
1995-05-18|2011-02-15|1997-10-09|10003|9|ESTANTE DE ACO COM 10 PRATELEIRAS MARCA ISMA||MATERIAL INSERVIVEL|1256|921|3413|0||123.2|123.2|0,0000
1995-05-18|2011-02-15|1997-10-09|10003|9|ESTANTE DE ACO COM 10 PRATELEIRAS MARCA ISMA||MATERIAL INSERVIVEL|1256|921|3414|0|SANTA RITA|123.2|123.2|0,0000
1995-05-18|2011-02-15|1997-10-09|10003|9|ESTANTE DE ACO COM 10 PRATELEIRAS MARCA ISMA||MATERIAL INSERVIVEL|1256|921|3418|0|SANTA RITA|123.2|123.2|0,0000
1995-05-22|2006-05-09|1997-10-09|10003|9|ESTABILIZADOR 1 KVA ELETRONICO BI-VOLT TECNOLOGIA BRAUDSTAB||MATERIAL INSERVIVEL|1290|899|3433|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|42|42|0,0000
1995-05-22|2019-09-16|1997-10-09|10003|9|ESTABILIZADOR 1 KVA ELETRONICO BI-VOLT TECNOLOGIA BRAUDSTAB|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1291|899|3435|0||42|42|46,3500
1995-05-22|2004-04-12|1997-10-09|10003|9|IMPRESSORA MATRICIAL 132 COLUNAS 300 CPS TENSAO ALIM. 115 VOLTS||MATERIAL INSERVIVEL|1258|915|3431|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|965|965|0,0000
1995-05-22|2004-04-12|1997-10-09|10003|9|IMPRESSORA MATRICIAL 132 COLUNAS 300 CPS TENSAO ALIM. 115 VOLTS||MATERIAL INSERVIVEL|1291|915|3429|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|965|965|0,0000
1995-05-22|2009-09-30|1997-10-09|10003|9|QUADRO DE MADEIRA 2.00M X 1.50M COM FUNDO EM FELTRO AZUL PORTA DE VIDRO||MATERIAL INSERVIVEL|1140|921|3410|0||375|375|0,0000
1995-05-22|2011-01-31|1997-10-09|10003|9|VOLKSWAGEM 1600 2 POT.GAS.BRANCO GEADA CHASSI N 9BW2221135PO12312 ANO   95/96 CARRO 40||BEM PATRIMONIAL LEILOADO|1259|934|3519|0|CARRO 40|8496.53|8496.53|0,0000
1995-06-07|2019-09-16|1997-10-09|10003|9|RETRO-ESCAVADEIRA MAXION MX 750/4WD  SERIE 750004608 ANO  1995  - RETRO I|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1259|934|3441|0|RETRO I|58000|58000|0,0000
1995-06-07|2011-01-31|1997-10-09|10003|9|RETRO-ESCAVADEIRA MAXION MX750/4WD  SERIE 750004602 ANO 1995 - RETRO II||BEM PATRIMONIAL LEILOADO|1259|934|3440|0|RETRO II|58000|58000|0,0000
1995-06-16|2008-08-20|1997-10-09|10003|9|CONDICIONADOR PROSDOCIMO  AP 10 F 10.000 BTUS 110 VOLTS||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|919|3443|0||689|689|0,0000
1995-07-21|2005-01-19|1997-10-09|10003|9|EXTINTOR DE INCENDIO CO2 6 KG||INDEVIDA INCORPORACAO|1260|1342|3471|0||160|160|0,0000
1995-08-03|2006-09-20|1997-10-09|10003|9|ESTABILIZADOR DE TENSAO DE 1.1 KVA C/ FILTRO DATA RAN||MATERIAL INSERVIVEL|1291|899|3477|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|65|65|0,0000
1995-08-04|2012-11-07|1997-10-09|10003|9|MS WINDOWS 3.1 - PLINIO BORGES||MATERIAL OBSOLETO|1291|921|233|0||35.1|35.1|0,0000
1995-08-04|2012-11-07|1997-10-09|10003|9|MS-DOS JOSE OTAVIANO LIMA GONCALVES||MATERIAL OBSOLETO|1291|921|235|0||35.1|35.1|0,0000
1995-08-04|2012-11-07|1997-10-09|10003|9|POWERPOINT 4 FOR WINDOWS - VILMA VAZ DOS SANTOS||MATERIAL OBSOLETO|1291|921|234|0||40.5|40.5|0,0000
1995-08-04|2012-11-07|1997-10-09|10003|9|WORD 6 FOR WINDOWS - JOSE OTAVIO LIMA GONCALVES||MATERIAL OBSOLETO|1291|921|236|0||35.1|35.1|0,0000
1995-08-07|2009-10-13|1997-10-09|10003|9|ESCADA  6MTS EM TUBO 50 X 30 DEGRAUS TUBO C/ 3/4"GALVANIZADO||BEM PATRIMONIAL BAIXADO POR EXTRAVIO|1258|922|3481|0|BEM DE REPOSICAO Nº 6825.|162|162|0,0000
1995-08-07|2011-09-28|1997-10-09|10003|9|ESCADA 4 MTS TUBO 50 X 30  DEGRAUS TUBO C/ 3/4" GALVANIZADO||MATERIAL INSERVIVEL|1258|922|3482|0||140|140|0,0000
1995-08-07|2011-09-28|1997-10-09|10003|9|ESCADA 4 MTS TUBO 50 X 30 DEGRAUS TUBO 3/4" GALVANIZADO||MATERIAL INSERVIVEL|1258|922|3483|0||140|140|0,0000
1995-08-09|2008-11-18|1997-10-09|10003|9|CODIGO DE PROCESSO CIVIL E LEGISLACAO PROCESSUAL EM VIGOR||MATERIAL LEILOADO - PROCESSO 1600/2011|1497|921|241|0||42|42|0,0000
1995-08-09|2008-11-18|1997-10-09|10003|9|CODIGO DE PROCESSO CIVIL E LEGISLACAO PROCESSUAL EM VIGOR (LIVRO 2)||MATERIAL LEILOADO - PROCESSO 1600/2011|1497|921|242|0||42|42|0,0000
1995-08-22|2011-11-30|1997-10-09|10003|9|INTERFACE  RS 232 - C  C/CHAVE DERIVADORA N 1084||MATERIAL LEILOADO - PROCESSO 1600/2011|1256|915|3487|0||342|342|0,0000
1995-08-22|2005-03-02|1997-10-09|10003|9|TERMINAL COLETA DE DADOS MOD.TERB 1665 TC-B 7222||POR INSERVIBILIDADE|1256|894|3486|0|RELOGIO DE PONTO SEDE|1526.65|1526.65|0,0000
1995-08-28|2011-01-31|1997-10-09|10003|9|KOMBI STANDART CHASSI 9BW222231SP033075 GASOLINA 56 HP 1995 3 LUGARES ANO 1995 CARRO 32||BEM PATRIMONIAL LEILOADO|1259|934|3490|0|CARRO 32|12450.9|12450.9|0,0000
1995-08-28|2009-09-04|1997-10-09|10003|9|SAVEIRO CL 1.6, GASOLINA, ANO 1995, COR BRANCA, PLACA KOL 0242. CHASSI  9BWZZZ30ZSPO91440, MARCA: VOLKSWAGEM. CARRO 17||BEM LEILOADO|1259|934|3492|0||12060.1|12060.1|0,0000
1995-08-28|2009-09-04|1997-10-09|10003|9|SAVEIRO CL 1.6, GASOLINA, ANO 1995, COR BRANCA, PLACA  KOL 0243. CHASSI 9BWZZZ30ZSP091398. MARCA: VOLKSWAGEN. CARRO 16||BEM LEILOADO|1259|934|3491|0||12060.1|12060.1|0,0000
1995-08-30|2007-11-28|1997-10-09|10003|9|BANHO MARIA DE BOCAS QUIMIS MOD. 0334-28 507.131||MATERIAL LEILOADO - PROCESSO 1600/2011|1260|915|3493|0||767|767|0,0000
1995-09-04|2010-10-05|1997-10-09|10003|9|CAPOTA EMBRAFI SAVEIRO  - 95||MATERIAL INSERVIVEL|1259|904|3495|0|ACOPLADA NO CARRO PAT.3782|660.99|660.99|0,0000
1995-09-14|2006-09-05|1997-10-09|10003|9|APARELHO TELEFONICO SIEMENS E - 411 CINZA CLARO||MATERIAL INSERVIVEL|1256|894|3497|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|36|36|0,0000
1995-09-14|2006-11-10|1997-10-09|10003|9|APARELHO TELEFONICO SIEMENS E - 411 CINZA CLARO||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|894|3502|0||36|36|0,0000
1995-09-14|2008-08-20|1997-10-09|10003|9|APARELHO TELEFONICO SIEMENS E - 411 CINZA CLARO||MATERIAL LEILOADO - PROCESSO 1600/2011|1291|894|3496|0||36|36|0,0000
1995-09-14|2009-12-31|1997-10-09|10003|9|APARELHO TELEFONICO SIEMENS E - 411 CINZA CLARO||MATERIAL LEILOADO - PROCESSO 1600/2011|1256|894|3500|0||36|36|0,0000
1995-09-14|2006-11-10|1997-10-09|10003|9|APARELHO TELEFONICO SIEMENS E - 411 CINZA CLARO||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|894|3504|0||36|36|0,0000
1995-09-14|2008-11-18|1997-10-09|10003|9|APARELHO TELEFONICO SIEMENS E - 411 CINZA CLARO||MATERIAL LEILOADO - PROCESSO 1600/2011|1291|894|3503|0||36|36|0,0000
1995-09-14|2019-09-16|1997-10-09|10003|9|APARELHO TELEFONICO SIEMENS E - 411 CINZA CLARO|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1290|894|3499|0||36|36|0,0000
1995-09-21|2009-09-30|1997-10-09|10003|9|REGISTRADOR DE PRESSAO 12" DIARIO E SEMANAL RELOGIO A QUARTZO 0 - 150 MCA||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|915|3516|0||1592|1592|0,0000
1995-09-27|2004-04-13|1997-10-09|10003|9|CAPOTA DE FIBRA C/ VIDROS LAT.DE CORRER TAMPA TRAZ. ABERTA PINT. NA COR ORIGINAL DO VEICULO||LEILAO|1259|904|3523|0|ACOPLADA F1000 PAT.3222|1750|1750|0,0000
1995-09-27|2004-04-13|1997-10-09|10003|9|CAPOTA DE FIBRA C/VIDROS LAT. DE CORRER TAMP. TRAZ. ABERTA PINTADA NA COR  ORIGINAL DO VEICULO||LEILAO|1259|904|3526|0||1750|1750|0,0000
1995-09-27|2004-04-13|1997-10-09|10003|9|CAPOTA DE FIBRA C/VIDROS LAT.DE CORRER TAMPA TRAZ. ABERTA PINTADA NA COR  ORIGINAL DO VEICULO||LEILAO|1259|904|3524|0|ACOPLADA F1000 PAT.3220|1750|1750|0,0000
1994-08-10|2008-11-18|1997-10-09|10003|9|CADEIRA GIRATORIA MOD. 130.02 STIL C/5 PAS||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1256|921|3212|0||107.65|107.65|0,0000
1994-08-10|2014-07-28|1997-10-09|10003|9|CADEIRA GIRATORIA MOD.130.02 STIL||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1291|921|3213|0||107.65|107.65|0,0000
1994-08-10|2016-10-04|1997-10-09|10003|9|CADEIRA GIRATORIA MOD.130.02 STIL||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1256|921|3214|0||107.65|107.65|0,0000
1994-08-10|2008-08-20|1997-10-09|10003|9|CADEIRA GIRATORIA MOD.130.02 STIL C/ 5 PAS||MATERIAL LEILOADO - LEILAO 02/16|1256|921|3211|0|PROCESSO LEILAO - 908/2016 - PORTARIA 265/2016|107.65|107.65|0,0000
1994-08-19|2011-11-30|1997-10-09|10003|9|COMPACTADOR DE PERCUSSAO TIPO SAPO MARCA WECKER||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|915|3215|0||3720|3720|0,0000
1997-01-14|2006-09-05|1997-10-09|10003|9|VENTILADOR DE TETO DELTA PAS DE ACO 22OV||MATERIAL  INSERVIVEL|1258|900|4031|0|ETA SANTA RITA|33.99|33.99|0,0000
1998-10-15|2019-09-16|2004-04-13|10003|9|TELEVISOR 27" EM CORES COM VHF/UHF E CONTROLE REMOTO 11OV MARCA GRADIENTE|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1260|928|4610|2739||618|618|0,0000
1998-10-15|2012-09-05|2004-04-13|10003|9|VIDEO CASSETE C/CONTROLE REMOTO 4 CABECAS 110V MARCA GRADIENTE 4 CAB||BAIXADO CONFORME PROCESSO 814/2012|1260|928|4611|2739||279|279|0,0000
1999-02-02|2008-08-20|2004-04-13|10003|9|ESTACAO FIXA SINTETIZADA OPER.EM VHF/FM. MARCA: NEWTEC RANGER. SERIE 329754||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|1342|4692|0||1899|1899|0,0000
1998-06-08|2006-11-10|2004-04-13|10003|9|MICROCOMPUTADOR AQUANTA DX COM MOUSE, TECLADO, MULTIMIDIA 24X, MICROFONE, AUTO-FALANTES||DOACAO EPD/VR CONFORME OFICIO 496/2006|1291|915|4451|80990|PROCESSO SAAE/VR DE DOACAO N.º 1699/2006.|2043.29|2043.29|0,0000
1998-07-16|2007-10-05|2004-04-13|10003|9|ESTACAO MOVEL SINTETIZADA OPERANDO EM VHF/FM. MARCA: NEWTEC   SERIE 329705||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|1342|4488|2010||1649|1649|0,0000
1998-07-16|2007-10-05|2004-04-13|10003|9|ESTACAO MOVEL SINTETIZADA OPERANDO EM VHF/FM. MARCA: NEWTEC   SERIE 329710||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|1342|4507|0||1649|1649|0,0000
1998-01-30|1998-10-01|2004-04-13|10003|9|GUARDA ROUPA EM ACO DE 8 VAOS||MATERIAL INSERVIVEL|1259|921|2929|0||2780000|109.55|110,6600
1998-04-27|2003-12-29|2004-04-13|10003|9|ESCADA EM METALON GALVANIZADA COM 3.70 M DE ALTURA COM 11 DEGRAUS||MATERIAL INSERVIVEL|1140|922|4429|0|ROUBADA|55.9|55.9|0,0000
1998-11-03|2002-10-21|2004-04-13|10003|9|ROTEADOR MULTIPROTOCOLO MODELO AN MARCA BAY NETWORKS||INSERVIVEL|1291|915|4639|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|3602.5|3602.5|0,0000
1998-11-06|2001-03-29|2004-04-13|10003|9|MESA DE TENIS OFICIAL MARCA RANE||INSERVIVEL|1140|921|4641|0||180|180|0,0000
1998-11-20|2003-12-29|2004-04-13|10003|9|SERRA TICO-TICO COM VELOCIDADE VARIAVEL MARCA MAKITA||MATERIAL INSERVIVEL|1259|915|4719|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|270|270|0,0000
1999-01-20|2014-07-28|2004-04-13|10003|9|CIRCULADOR DE AR 45CM MARCA ARNO||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1259|919|4685|0||79.99|79.99|0,0000
1999-05-20|2004-08-09|2004-04-13|10003|9|CADEIRA FIXA S/BRACO EM TECIDO NA COR VINHO C/4 PES MARCA AMBIENTE 20001 -   FX||MATERIAL INSERVIVEL|1259|921|4805|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|44|44|0,0000
1999-05-31|2006-09-06|2004-04-13|10003|9|CADEIRA FIXA S/BRACO EM TECIDO.||MATERIAL  INSERVIVEL|1259|921|4803|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|44|44|0,0000
1999-04-23|2014-07-28|2004-04-13|10003|9|IMPRESSORA A JATO DE TINTA COLORIDA MARCA HP 695||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1256|915|4770|0||585|585|0,0000
1999-12-10|2012-09-05|2004-04-13|10003|9|BANDEIRA DE VOLTA REDONDA MARCA MARITIMA||BAIXADO CONFORME PROCESSO 814/2012|1256|924|4855|0||138|138|0,0000
1999-12-10|2012-09-05|2004-04-13|10003|9|BANDEIRA DO BRASIL MARCA MARITIMA||BAIXADO CONFORME PROCESSO 814/2012|1256|924|4853|0||43|43|0,0000
1999-12-10|2012-09-05|2004-04-13|10003|9|BANDEIRA DO ESTADO DO RIO DE JANEIRO MARCA MARITIMA||BAIXADO CONFORME PROCESSO 814/2012|1256|924|4854|0||62|62|0,0000
1999-02-03|2001-05-21|2004-04-13|10003|9|APARELHO TELEFONICO ANALOGICO DE MESA MARCA INTELBRAS||INSERVIVEL|1255|894|4712|0||28|28|0,0000
1999-02-03|2002-10-21|2004-04-13|10003|9|APARELHO TELEFONICO ANALOGICO DE MESA MARCA INTELBRAS||INSERVIVEL|1256|894|4698|0||28|28|0,0000
1999-03-31|2002-10-21|2004-04-13|10003|9|CAMERA FOTOGRAFICA REVELACAO INSTANTANEA MARCA POLAROID||INSERVIVEL|1290|928|4758|0||92.9|92.9|0,0000
1999-05-07|2002-10-21|2004-04-13|10003|9|APARELHO PAGER MODELO MEMO ELITE FLEX MARCA MOTOROLA||MATERIAL LEILOADO - PROCESSO 1600/2011|1290|894|4782|0||99|99|0,0000
1999-05-07|2002-10-21|2004-04-13|10003|9|APARELHO PAGER MODELO MEMO ELITE FLEX MARCA MOTOROLA||MATERIAL LEILOADO - PROCESSO 1600/2011|1290|894|4778|0||99|99|0,0000
1999-05-07|2002-10-21|2004-04-13|10003|9|APARELHO PAGER MODELO MEMO ELITE FLEX MARCA MOTOROLA||MATERIAL LEILOADO - PROCESSO 1600/2011|1290|894|4780|0||99|99|0,0000
1999-05-07|2002-10-21|2004-04-13|10003|9|APARELHO PAGER MODELO MEMO ELITE FLEX MARCA MOTOROLA||MATERIAL LEILOADO - PROCESSO 1600/2011|1290|894|4781|0||99|99|0,0000
1994-10-04|2009-12-31|1997-10-09|10003|9|ARMARIO PRIMEIROS SOCORROS||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|921|3246|0||75.81|75.81|0,0000
1994-10-04|2005-03-02|1997-10-09|10003|9|ARMARIO PRIMEIROS SOCORROS||POR INSERVIBILIDADE|1260|921|3244|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007|75.81|75.81|0,0000
1996-05-16|2011-11-30|1997-10-09|10003|9|MEDIDOR DE PH P/BANCADA MOD.310 110V MARCA ORION||MATERIAL LEILOADO - PROCESSO 1600/2011|1260|893|3755|0||776|776|0,0000
1996-06-07|2005-11-30|1997-10-09|10003|9|ESTABILIZDOR 1.0 KVA||MATERIAL INSERVIVEL|1291|899|3791|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|48.12|48.12|0,0000
1996-12-18|2012-08-17|1997-10-09|10003|9|REATOR PARA DQO||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1260|1342|4008|73181||1600|1600|0,0000
1994-08-24|2004-04-13|1997-10-09|10003|9|F.1000 GASOLINA N.A 4 X 2 BRANCO DIAMANTE - CARRO 21||LEILAO|1259|934|3222|0|CAPOTA DE FIBRA ACOPLADA NA CARROCERIA PATR.3523|19583.56|19583.56|0,0000
1994-08-24|2004-04-13|1997-10-09|10003|9|F.1000 GASOLINA N.A 4 X 2 BRANCO DIAMANTE - CARRO 26||LEILAO|1259|934|3221|0|CAPOTA DE FIBRA ACOPLADA NA CARROCERIA PATR.3525|19583.56|19583.56|0,0000
1994-08-24|2004-04-13|1997-10-09|10003|9|F.1000 GASOLINA N.A 4 X 2 BRANCO DIAMANTE - CARRO 27||LEILAO|1259|934|3220|0|CAPOTA DE FIBRA ACOPLADA NA CARROCERIA PATR.3524|19583.56|19583.56|0,0000
1994-08-24|2004-04-13|1997-10-09|10003|9|F.1000 GASOLINA N.A 4 X 2 BRANCO DIAMANTE - CARRO 28||LEILAO|1259|934|3224|0|CAPOTA DE FIBRA ACOPLADA NA CARROCERIA PATR.3743|19583.56|19583.56|0,0000
1994-08-24|2004-04-13|1997-10-09|10003|9|F.1000 GASOLINA N.A 4 X 2 BRANCO DIAMANTE CARRO 39||LEILAO|1259|934|3223|0|CARRO 39|19583.56|19583.56|0,0000
1994-08-31|2012-08-16|1997-10-09|10003|9|IMPRESSORA MATRICIAL DE 132 COLUNAS FX 1170 -  MARCA EPSON||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1291|915|3231|0||980|980|0,0000
1994-09-05|2009-12-31|1997-10-09|10003|9|ACAO DECLARATIVA DE CONSTITUCIONALIDADE||MATERIAL LEILOADO - PROCESSO 1600/2011|1497|921|216|0||10.8|10.8|0,0000
1994-09-05|2009-12-31|1997-10-09|10003|9|ACAO DECLARATORIA DE CONSTITUCIONALIDADE||MATERIAL LEILOADO - PROCESSO 1600/2011|1497|921|217|0||12.52|12.52|0,0000
